msg_seq,t_tx_ns,t_rx_ns,lat_ms,payload_app,payload_envelope,wire_up_l3_bytes,wire_down_l3_bytes,wire_l3_bytes,frames_up,frames_down,msg_total_bytes_enviada,eficiencia_env,overhead_env_bytes
773,1759045756716216993,1759045756956096951,239.88,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
774,1759046358915398267,1759046359158707597,243.309,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
775,1759046956123212896,1759046956264469120,141.256,463,487,1896,890,2786,34,34,1896,0.2568565400843882,1409
776,1759047556300978665,1759047556525408034,224.429,459,483,2120,1082,3202,40,40,2120,0.2278301886792453,1637
777,1759048156507699126,1759048156704663007,196.964,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
778,1759048756713927530,1759048756852011145,138.084,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
779,1759049356911908770,1759049357053556872,141.648,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
780,1759049956131076269,1759049956311395418,180.319,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
781,1759050556338306645,1759050556634071009,295.764,459,483,2044,1018,3062,38,38,2044,0.2363013698630137,1561
782,1759051156532211298,1759051156634842509,102.631,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
783,1759051756722180624,1759051757027915754,305.735,459,483,2120,1082,3202,40,40,2120,0.2278301886792453,1637
784,1759052355908663388,1759052355921101090,12.438,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
785,1759052957105174424,1759052957118125073,12.951,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
786,1759053556315789477,1759053556328735153,12.946,463,487,2072,1070,3142,39,39,2072,0.23503861003861004,1585
787,1759054156521238111,1759054156545920358,24.682,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
788,1759054756709790138,1759054756842098217,132.308,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
789,1759055355895357312,1759055356095396940,200.04,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
790,1759055956111670829,1759055956353893020,242.222,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
791,1759056556321838640,1759056556577270629,255.432,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
792,1759057157519810486,1759057157613438318,93.628,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
793,1759057756704966465,1759057756937006167,232.04,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
794,1759058356909498256,1759058356939954281,30.456,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
795,1759058956128880620,1759058956324637919,195.757,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
796,1759059556343804000,1759059556480917310,137.113,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
797,1759060156546164481,1759060156690619174,144.455,463,487,2380,1334,3714,47,47,2380,0.2046218487394958,1893
798,1759060756733325345,1759060756899924987,166.6,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
799,1759061357936903794,1759061358113443315,176.54,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
800,1759061956154722306,1759061956478516387,323.794,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
801,1759062558362202175,1759062558634975803,272.774,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
802,1759063157568345048,1759063157582843629,14.499,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
803,1759063756765471002,1759063756969413235,203.942,459,483,2120,1082,3202,40,40,2120,0.2278301886792453,1637
804,1759064356968971483,1759064356981920278,12.949,459,483,1764,762,2526,30,30,1764,0.27380952380952384,1281
805,1759064956179244502,1759064956321191260,141.947,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
806,1759065556366921915,1759065556396378088,29.456,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
807,1759066156573279165,1759066156628164158,54.885,463,487,2200,1146,3346,42,42,2200,0.22136363636363637,1713
808,1759066756773288739,1759066757088732578,315.444,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
809,1759067355971987695,1759067356087995878,116.008,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
810,1759067956174184726,1759067956459430971,285.246,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
811,1759068556383710707,1759068556603811355,220.101,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
812,1759069156591289021,1759069156701401542,110.113,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
813,1759069756790300649,1759069756872510122,82.209,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
814,1759070356992812402,1759070357269255352,276.443,459,483,1968,954,2922,36,36,1968,0.24542682926829268,1485
815,1759070956193934217,1759070956280881813,86.948,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
816,1759071556375269678,1759071556576375821,201.106,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
817,1759072156554559809,1759072156757228980,202.669,463,487,2200,1082,3282,41,41,2200,0.22136363636363637,1713
818,1759072756757322945,1759072756815105986,57.783,463,487,1896,890,2786,34,34,1896,0.2568565400843882,1409
819,1759073356963813834,1759073357159963515,196.15,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
820,1759073956178972344,1759073956374834793,195.862,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
821,1759074558392395923,1759074558405710212,13.314,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
822,1759075156579691127,1759075156688657664,108.967,459,483,1992,954,2946,36,36,1992,0.24246987951807228,1509
823,1759075756758923867,1759075756825097725,66.174,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
824,1759076355962846760,1759076356127365424,164.519,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
825,1759076956178829334,1759076956377385586,198.556,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
826,1759077556389761927,1759077556648841626,259.08,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
827,1759078156582723802,1759078156611926972,29.203,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
828,1759078756772266462,1759078756874053461,101.787,463,487,2276,1262,3538,45,45,2276,0.2139718804920914,1789
829,1759079358965880529,1759079359037417543,71.537,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
830,1759079956178425856,1759079956396399832,217.974,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
831,1759080556385597748,1759080556667407660,281.81,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
832,1759081156591464943,1759081156630877015,39.412,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
833,1759081756786220251,1759081756956398154,170.178,459,483,2148,1142,3290,41,41,2148,0.22486033519553073,1665
834,1759082356993431525,1759082357252619176,259.188,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
835,1759082956203352714,1759082956291854239,88.502,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
836,1759083556398016332,1759083556558984291,160.968,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
837,1759084156581489984,1759084156829741716,248.252,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
838,1759084756761390442,1759084756790935672,29.545,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
839,1759085355966457870,1759085356141420546,174.963,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
840,1759085956181323776,1759085956501653077,320.329,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
841,1759086556387845514,1759086556465688298,77.843,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
842,1759087156595680733,1759087156737117208,141.436,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
843,1759087755792210711,1759087755885374616,93.164,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
844,1759088356995362734,1759088357279177309,283.815,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
845,1759088956205343241,1759088956218165417,12.822,463,487,1768,762,2530,30,30,1768,0.2754524886877828,1281
846,1759089556392916201,1759089556592522203,199.606,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
847,1759090156577530611,1759090156863227903,285.697,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
848,1759090756752393552,1759090756827785380,75.392,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
849,1759091355955630060,1759091356176391833,220.762,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
850,1759091956173942053,1759091956448114629,274.173,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
851,1759092556385384178,1759092556515196900,129.813,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
852,1759093156581331755,1759093156791550212,210.218,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
853,1759093756777008650,1759093756848399538,71.391,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
854,1759094355973852000,1759094356198008263,224.156,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
855,1759094956174772888,1759094956330764510,155.992,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
856,1759095556385976553,1759095556438395313,52.419,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
857,1759096156594181931,1759096156811097048,216.915,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
858,1759096756795219515,1759096756960131720,164.912,463,487,2276,1210,3486,44,44,2276,0.2139718804920914,1789
859,1759097356003880418,1759097356151584051,147.704,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
860,1759097956216287599,1759097956494356078,278.068,463,487,2200,1146,3346,42,42,2200,0.22136363636363637,1713
861,1759098556407197024,1759098556633574405,226.377,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
862,1759099156586516470,1759099156709442283,122.926,463,487,2228,1206,3434,43,43,2228,0.21858168761220825,1741
863,1759099756788385931,1759099756883180435,94.795,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
864,1759100358995129202,1759100359309320672,314.191,463,487,2124,1134,3258,41,41,2124,0.2292843691148776,1637
865,1759100956210840128,1759100956222827072,11.987,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
866,1759101556421340552,1759101556695013124,273.673,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
867,1759102156614163789,1759102156872574179,258.41,463,487,1920,890,2810,34,34,1920,0.25364583333333335,1433
868,1759102756799751084,1759102757108345808,308.595,459,483,2044,1018,3062,38,38,2044,0.2363013698630137,1561
869,1759103357004536932,1759103357301831137,297.294,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
870,1759103956221538261,1759103956491417479,269.879,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
871,1759104556426462560,1759104556490355491,63.893,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
872,1759105156616295729,1759105156824746123,208.45,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
873,1759105756802263659,1759105756996701734,194.438,463,487,2048,1070,3118,39,39,2048,0.23779296875,1561
874,1759106356003441912,1759106356165084313,161.642,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
875,1759106956219253315,1759106956474687220,255.434,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
876,1759107556429549516,1759107556637852467,208.303,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
877,1759108156621612960,1759108156771928205,150.315,459,483,2196,1094,3290,41,41,2196,0.21994535519125682,1713
878,1759108756804573522,1759108756871090842,66.517,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
879,1759109357015244575,1759109357224837840,209.593,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
880,1759109956226076246,1759109956440877340,214.801,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
881,1759110559430209841,1759110559686878352,256.669,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
882,1759111156622886411,1759111156887513299,264.627,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
883,1759111756814670902,1759111756842167957,27.497,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
884,1759112356019746436,1759112356032906005,13.16,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
885,1759112956226263579,1759112956368745063,142.481,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
886,1759113556411818350,1759113556417947516,6.129,463,487,1920,942,2862,35,35,1920,0.25364583333333335,1433
887,1759114156618741371,1759114156771212022,152.471,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
888,1759114759817368069,1759114760089038959,271.671,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
889,1759115356024658049,1759115356198348109,173.69,459,483,2148,1142,3290,41,41,2148,0.22486033519553073,1665
890,1759115956237028147,1759115956316107801,79.08,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
891,1759116556448482625,1759116556744365979,295.883,463,487,2352,1222,3574,45,45,2352,0.2070578231292517,1865
892,1759117156638957762,1759117156851369960,212.412,463,487,1972,954,2926,36,36,1972,0.24695740365111563,1485
893,1759117756821849491,1759117757052112625,230.263,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
894,1759118357007547319,1759118358204484187,1196.937,463,487,2536,966,3502,37,37,2536,0.1920347003154574,2049
895,1759118956218037783,1759118956243156950,25.119,463,487,2352,1326,3678,47,47,2352,0.2070578231292517,1865
896,1759119556426030005,1759119556648042275,222.012,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
897,1759120156619823521,1759120156794835567,175.012,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
898,1759120758800540574,1759120759034003614,233.463,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
899,1759121357007823774,1759121357209213283,201.39,463,487,2048,902,2950,36,36,2048,0.23779296875,1561
900,1759121956221016771,1759121956503666542,282.65,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
901,1759122556424997426,1759122556622287771,197.29,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
902,1759123156620659007,1759123156841040489,220.381,463,487,2200,1146,3346,42,42,2200,0.22136363636363637,1713
903,1759123756807160831,1759123756819889892,12.729,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
904,1759124356003942288,1759124356016899547,12.957,459,483,1992,954,2946,36,36,1992,0.24246987951807228,1509
905,1759124956220670113,1759124956300743885,80.074,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
906,1759125556432306011,1759125556654434532,222.129,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
907,1759126156639240124,1759126156891180731,251.941,459,483,2044,1018,3062,38,38,2044,0.2363013698630137,1561
908,1759126757836506956,1759126758083202526,246.696,459,483,2272,1158,3430,43,43,2272,0.2125880281690141,1789
909,1759127356044420039,1759127356253608720,209.189,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
910,1759127956233640315,1759127956302260173,68.62,463,487,1972,954,2926,36,36,1972,0.24695740365111563,1485
911,1759128556441110897,1759128556747948997,306.838,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
912,1759129156646674888,1759129156827400944,180.726,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
913,1759129756844602697,1759129757007043645,162.441,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
914,1759130357054036401,1759130357303352496,249.316,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
915,1759130956259665900,1759130956410230495,150.565,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
916,1759131556444049553,1759131556720107071,276.058,459,483,2196,1198,3394,43,43,2196,0.21994535519125682,1713
917,1759132156648564039,1759132156700559445,51.995,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
918,1759132756850079713,1759132757163493030,313.413,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
919,1759133356068265581,1759133356146196487,77.931,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
920,1759133956280173641,1759133956584855772,304.682,463,487,2200,1146,3346,42,42,2200,0.22136363636363637,1713
921,1759134556488299683,1759134556501667994,13.368,463,487,1972,954,2926,36,36,1972,0.24695740365111563,1485
922,1759135156691243317,1759135156704664967,13.422,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
923,1759135755898128567,1759135756206207755,308.079,463,487,1768,762,2530,30,30,1768,0.2754524886877828,1281
924,1759136356119290241,1759136356256495916,137.206,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
925,1759136956330778463,1759136956522523014,191.745,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
926,1759137556528604584,1759137556733628875,205.024,459,483,2120,1030,3150,39,39,2120,0.2278301886792453,1637
927,1759138156708478657,1759138156735539260,27.061,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
928,1759138756912840315,1759138757124798211,211.958,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
929,1759139358132920679,1759139358157488483,24.568,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
930,1759139956340288812,1759139956446064176,105.775,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
931,1759140556541593679,1759140556654511192,112.918,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
932,1759141156727743249,1759141156833432831,105.69,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
933,1759141755934286571,1759141756148373151,214.087,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
934,1759142356151995934,1759142356180473009,28.477,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
935,1759142959363730153,1759142959455724200,91.994,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
936,1759143556567165532,1759143556832564263,265.399,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
937,1759144157758891839,1759144157863752386,104.861,459,483,2120,1082,3202,40,40,2120,0.2278301886792453,1637
938,1759144758949977178,1759144759229197921,279.221,463,487,2124,966,3090,38,38,2124,0.2292843691148776,1637
939,1759145356169617967,1759145356211581040,41.963,459,483,1968,954,2922,36,36,1968,0.24542682926829268,1485
940,1759145958381364115,1759145958408507432,27.143,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
941,1759146556584879994,1759146556623994919,39.115,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
942,1759147156784898473,1759147156798243082,13.345,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
943,1759147755991759913,1759147756242511100,250.751,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
944,1759148356209335290,1759148356223054838,13.72,463,487,1768,762,2530,30,30,1768,0.2754524886877828,1281
945,1759148956405564552,1759148956684153975,278.589,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
946,1759149556613790861,1759149556739150808,125.36,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
947,1759150156815792852,1759150156880194269,64.401,463,487,1896,890,2786,34,34,1896,0.2568565400843882,1409
948,1759150757032218244,1759150757316673734,284.455,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
949,1759151356247743072,1759151356452101329,204.358,467,491,1976,902,2878,35,35,1976,0.24848178137651822,1485
950,1759151956453685724,1759151956562490681,108.805,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
951,1759152556643571500,1759152556755399344,111.828,467,491,1976,902,2878,35,35,1976,0.24848178137651822,1485
952,1759153156834848567,1759153156983454792,148.606,467,491,2280,1210,3490,44,44,2280,0.21535087719298246,1789
953,1759153757041768938,1759153757190175693,148.407,467,491,1900,890,2790,34,34,1900,0.25842105263157894,1409
954,1759154356229182237,1759154356333809953,104.628,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
955,1759154956437599747,1759154956641864540,204.265,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
956,1759155556643722181,1759155556895049399,251.327,467,491,2204,1146,3350,42,42,2204,0.22277676950998185,1713
957,1759156156842839349,1759156157027536590,184.697,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
958,1759156756059625722,1759156756161184803,101.559,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
959,1759157356274585131,1759157356359486148,84.901,467,491,2128,1082,3210,40,40,2128,0.23073308270676693,1637
960,1759157956473023321,1759157956739689851,266.667,467,491,2052,1018,3070,38,38,2052,0.23927875243664717,1561
961,1759158556665411673,1759158556703138999,37.727,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
962,1759159156852483834,1759159157005425887,152.942,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
963,1759159756052126259,1759159756179466695,127.34,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
964,1759160356264301843,1759160356278384759,14.083,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
965,1759160956476313209,1759160956720059997,243.747,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
966,1759161556669902642,1759161556683051164,13.149,467,491,1772,762,2534,30,30,1772,0.2770880361173815,1281
967,1759162156859614404,1759162156968691378,109.077,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
968,1759162756079096849,1759162756179381763,100.285,467,491,1976,902,2878,35,35,1976,0.24848178137651822,1485
969,1759163356297881803,1759163356582422236,284.54,467,491,2128,1082,3210,40,40,2128,0.23073308270676693,1637
970,1759163956508524711,1759163956793923207,285.398,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
971,1759164556707129340,1759164556869817753,162.688,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
972,1759165155894350926,1759165156120531042,226.18,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
973,1759165756113188262,1759165756176551404,63.363,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
974,1759166356327397324,1759166356647649946,320.253,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
975,1759166956528137328,1759166956611807177,83.67,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
976,1759167556716666838,1759167556883921765,167.255,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
977,1759168156901642568,1759168157154280997,252.638,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
978,1759168756096798672,1759168756197512827,100.714,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
979,1759169356309707796,1759169356469385522,159.678,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
980,1759169956517841180,1759169956740270778,222.43,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
981,1759170556726542261,1759170557012101720,285.559,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
982,1759171156934667924,1759171156975055363,40.387,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
983,1759171756150363790,1759171756337152495,186.789,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
984,1759172356364383772,1759172356609005902,244.622,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
985,1759172956568022774,1759172956880076727,312.054,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
986,1759173556762936983,1759173556844581018,81.644,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
987,1759174156961472658,1759174157117164746,155.692,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
988,1759174756163434130,1759174756175948443,12.514,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
989,1759175356354209731,1759175356430623238,76.414,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
990,1759175956563984529,1759175956576531702,12.547,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
991,1759176556772249326,1759176556784914850,12.666,467,491,1772,762,2534,30,30,1772,0.2770880361173815,1281
992,1759177156983191393,1759177157243829608,260.638,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
993,1759177756200968043,1759177756286216145,85.248,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
994,1759178356414824729,1759178356557986491,143.162,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
995,1759178956621240620,1759178956715474145,94.234,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
996,1759179556816185939,1759179556978353853,162.168,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
997,1759180157021654037,1759180157321529145,299.875,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
998,1759180756209611593,1759180756353682126,144.071,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
999,1759181356420987312,1759181356563503101,142.516,467,491,1976,902,2878,35,35,1976,0.24848178137651822,1485
1000,1759181956629038661,1759181956906691102,277.652,468,492,1901,838,2739,33,33,1901,0.25881115202524985,1409
1001,1759182556830150219,1759182556984074079,153.924,468,492,1901,838,2739,33,33,1901,0.25881115202524985,1409
1002,1759183157049328216,1759183157285567727,236.24,468,492,1901,838,2739,33,33,1901,0.25881115202524985,1409
1003,1759183756239208909,1759183756328107621,88.899,468,492,1901,838,2739,33,33,1901,0.25881115202524985,1409
1004,1759184356451394980,1759184356655487155,204.092,468,492,1901,838,2739,33,33,1901,0.25881115202524985,1409
1005,1759184956664640023,1759184956927126721,262.487,468,492,1901,838,2739,33,33,1901,0.25881115202524985,1409
1006,1759185556874374890,1759185556906762631,32.388,468,492,1901,838,2739,33,33,1901,0.25881115202524985,1409
1007,1759186156093902894,1759186156256874152,162.971,468,492,1901,838,2739,33,33,1901,0.25881115202524985,1409
1008,1759186756314404006,1759186756526702045,212.298,468,492,621,78,699,3,3,621,0.7922705314009661,129
