t_rx_iso,msg_seq,t_tx_ns,t_rx_ns,payload_app,payload_envelope,lat_ms,clock_skew
2025-09-24 10:50:05.991,235,1758721805763973377,1758721805991195782,42,139,227.222,0
2025-09-24 11:00:06.254,236,1758722406195867139,1758722406254449954,41,138,58.583,0
2025-09-24 11:10:05.761,237,1758723005447479513,1758723005761590505,42,139,314.111,0
2025-09-24 11:20:06.224,238,1758723605974790243,1758723606224667988,42,139,249.878,0
2025-09-24 11:30:05.488,239,1758724205436303613,1758724205488281985,42,139,51.978,0
2025-09-24 11:40:05.791,240,1758724805696585743,1758724805791190988,42,139,94.605,0
2025-09-24 11:50:07.999,241,1758725407983284886,1758725407999343365,42,139,16.058,0
2025-09-24 12:00:06.584,242,1758726006195768634,1758726006584869290,41,138,389.101,0
2025-09-24 12:10:06.102,243,1758726605785088599,1758726606102479721,42,139,317.391,0
2025-09-24 12:20:06.568,244,1758727206320573097,1758727206568108038,42,139,247.535,0
2025-09-24 12:30:05.938,245,1758727805774674426,1758727805938562404,42,139,163.888,0
2025-09-24 12:40:06.181,246,1758728406141363251,1758728406181046718,41,138,39.683,0
2025-09-24 12:50:05.464,247,1758729005370897181,1758729005464696448,42,139,93.799,0
2025-09-24 13:00:05.879,248,1758729605658688218,1758729605879983009,42,139,221.295,0
2025-09-24 13:10:06.377,249,1758730206095554209,1758730206377566024,41,138,282.012,0
2025-09-24 13:20:05.822,250,1758730805585607610,1758730805822022100,42,139,236.414,0
2025-09-24 13:30:06.318,251,1758731406027370645,1758731406318850213,41,138,291.48,0
2025-09-24 13:40:06.693,252,1758732006512057930,1758732006693969855,42,139,181.912,0
2025-09-24 13:50:06.093,253,1758732605893918804,1758732606093134782,42,139,199.216,0
2025-09-24 14:00:06.462,254,1758733206308632427,1758733206462754465,42,139,154.122,0
2025-09-24 14:10:05.842,255,1758733805671768651,1758733805842631534,42,139,170.863,0
2025-09-24 14:20:06.270,256,1758734406050886764,1758734406270049985,41,138,219.163,0
2025-09-24 14:30:05.664,257,1758735005462289451,1758735005664725689,42,139,202.436,0
2025-09-24 14:40:06.105,258,1758735605866910619,1758735606105359053,42,139,238.448,0
2025-09-24 14:50:06.377,259,1758736206320529391,1758736206377774016,42,139,57.245,0
2025-09-24 15:00:05.726,260,1758736805587989211,1758736805726505295,42,139,138.516,0
2025-09-24 15:10:05.998,261,1758737405941178714,1758737405998819254,42,139,57.641,0
2025-09-24 15:20:06.268,262,1758738006229065654,1758738006268169274,41,138,39.104,0
2025-09-24 15:30:05.619,263,1758738605477204660,1758738605619374065,42,139,142.169,0
2025-09-24 15:40:05.891,264,1758739205811866496,1758739205891428395,42,139,79.562,0
2025-09-24 15:50:06.127,265,1758739806111649362,1758739806127538400,41,138,15.889,0
2025-09-24 16:00:06.638,266,1758740406329551339,1758740406638494831,42,139,308.943,0
2025-09-24 16:10:05.945,267,1758741005842157633,1758741005945989273,42,139,103.832,0
2025-09-24 16:20:06.343,268,1758741606171069816,1758741606343575668,41,138,172.506,0
2025-09-24 16:30:05.740,269,1758742205554304178,1758742205740115848,42,139,185.812,0
2025-09-24 16:40:06.083,270,1758742805934533476,1758742806083000013,42,139,148.467,0
2025-09-24 16:50:05.546,271,1758743405278916951,1758743405546007976,42,139,267.091,0
2025-09-24 17:00:06.002,272,1758744005747803721,1758744006002129759,42,139,254.326,0
2025-09-24 17:10:06.485,273,1758744606224979386,1758744606485751822,41,138,260.772,0
2025-09-24 17:20:05.836,274,1758745205701013382,1758745205836651169,42,139,135.638,0
2025-09-24 17:30:06.107,275,1758745806045632011,1758745806107370835,41,138,61.739,0
2025-09-24 17:40:06.378,276,1758746406302384792,1758746406378664206,42,139,76.279,0
2025-09-24 17:50:05.727,277,1758747005572635002,1758747005727868833,42,139,155.234,0
2025-09-24 18:00:06.001,278,1758747605937020748,1758747606001171247,42,139,64.15,0
2025-09-24 18:10:06.475,279,1758748206221629341,1758748206475336294,41,138,253.707,0
2025-09-24 18:20:05.908,280,1758748805683815950,1758748805908124288,42,139,224.308,0
2025-09-24 18:30:06.233,281,1758749406129580234,1758749406233054939,41,138,103.475,0
2025-09-24 18:40:05.582,282,1758750005445201710,1758750005582774392,42,139,137.573,0
2025-09-24 18:50:05.788,283,1758750605773255621,1758750605788960307,42,139,15.705,0
2025-09-24 19:00:06.113,284,1758751205989320059,1758751206113809637,42,139,124.49,0
2025-09-24 19:10:06.384,285,1758751806315796514,1758751806384725998,42,139,68.929,0
2025-09-24 19:20:05.732,286,1758752405583210715,1758752405732553625,42,139,149.343,0
2025-09-24 19:30:06.013,287,1758753005935451839,1758753006013344522,42,139,77.893,0
2025-09-24 19:40:06.285,288,1758753606233242907,1758753606285388567,41,138,52.146,0
2025-09-24 19:50:06.705,289,1758754206501124055,1758754206705508020,42,139,204.384,0
2025-09-24 20:00:06.054,290,1758754805917603027,1758754806054705578,42,139,137.103,0
2025-09-24 20:10:06.327,291,1758755406271944303,1758755406327422211,42,139,55.478,0
2025-09-24 20:20:05.589,292,1758756005516769650,1758756005589085800,42,139,72.316,0
2025-09-24 20:30:05.861,293,1758756605784221934,1758756605861066587,42,139,76.845,0
2025-09-24 20:40:06.128,294,1758757206075293401,1758757206128332328,41,138,53.039,0
2025-09-24 20:50:06.384,295,1758757806326838404,1758757806384403635,42,139,57.565,0
2025-09-24 21:00:05.733,296,1758758405580069092,1758758405733521607,42,139,153.453,0
2025-09-24 21:10:06.008,297,1758759005941205260,1758759006008006709,39,136,66.801,0
2025-09-24 21:20:06.259,298,1758759606229256412,1758759606259977316,38,135,30.721,0
2025-09-24 21:30:06.672,299,1758760206474779114,1758760206672440441,39,136,197.661,0
2025-09-24 21:40:05.946,300,1758760805880928559,1758760805946708358,39,136,65.78,0
2025-09-24 21:50:06.335,301,1758761406169114532,1758761406335971811,38,135,166.857,0
2025-09-24 22:00:05.657,302,1758762005547477629,1758762005657303763,39,136,109.826,0
2025-09-24 22:10:06.069,303,1758762605843378548,1758762606069362461,39,136,225.984,0
2025-09-24 22:20:06.336,304,1758763206271615226,1758763206336401910,39,136,64.787,0
2025-09-24 22:30:05.652,305,1758763805523390188,1758763805652158181,39,136,128.768,0
2025-09-24 22:40:06.090,306,1758764405848848271,1758764406090153508,39,136,241.305,0
2025-09-24 22:50:06.393,307,1758765006305799010,1758765006393451432,39,136,87.652,0
2025-09-24 23:00:05.915,308,1758765605599600843,1758765605915138516,39,136,315.538,0
2025-09-24 23:10:06.128,309,1758766206113620716,1758766206128644426,38,135,15.024,0
2025-09-24 23:20:06.604,310,1758766806317009636,1758766806604564354,39,136,287.555,0
2025-09-24 23:30:05.812,311,1758767405797566159,1758767405812904438,39,136,15.338,0
2025-09-24 23:40:06.306,312,1758768006022961002,1758768006306960542,38,135,284.0,0
2025-09-24 23:50:05.689,313,1758768605516110100,1758768605689676170,39,136,173.566,0
2025-09-25 00:00:05.933,314,1758769205892261140,1758769205933315518,39,136,41.054,0
2025-09-25 00:10:06.393,315,1758769806155631343,1758769806393213827,38,135,237.582,0
2025-09-25 00:20:05.741,316,1758770405583394269,1758770405741581668,39,136,158.187,0
2025-09-25 00:30:06.188,317,1758771005939256801,1758771006188175628,39,136,248.919,0
2025-09-25 00:40:06.454,318,1758771606400007412,1758771606454345158,39,136,54.338,0
2025-09-25 00:50:06.833,319,1758772206657816997,1758772206833027403,39,136,175.21,0
2025-09-25 01:00:06.307,320,1758772806048195093,1758772806307493305,38,135,259.298,0
